task_id	row_number	permno	company	ticker	cc_date	date_from	date_to
T2464	2464	14696	Michaels Companies Inc	MIK	2015-08-27	2015-08-27	2015-09-10
T2507	2507	15430	Mindbody Inc	00RL	2016-10-26	2016-10-26	2016-11-09
T2511	2511	14697	MobileIron Inc	006J	2015-07-30	2015-07-30	2015-08-13
T2512	2512	14697	MobileIron Inc	006J	2017-10-31	2017-10-31	2017-11-14
T2528	2528	89781	Molina Healthcare Inc	MOHY	2018-04-30	2018-04-30	2018-05-14
T2529	2529	59248	Molson Coors Brewing Co	ACCO	2018-08-01	2018-08-01	2018-08-15
T2530	2530	59248	Molson Coors Brewing Co	ACCO	2018-05-02	2018-05-02	2018-05-16
T2532	2532	89006	Mondelez International Inc	KFT	2016-02-03	2016-02-03	2016-02-17
T2534	2534	89006	Mondelez International Inc	KFT	2016-10-26	2016-10-26	2016-11-09
T2536	2536	89006	Mondelez International Inc	KFT	2016-07-27	2016-07-27	2016-08-10
T2539	2539	90213	MoneyGram International Inc	MGII	2018-08-03	2018-08-03	2018-08-17
T2542	2542	88668	Monsanto Co	MONN	2015-04-01	2015-04-01	2015-04-15
T2543	2543	88668	Monsanto Co	MONN	2018-01-04	2018-01-04	2018-01-18
T2544	2544	88668	Monsanto Co	MONN	2017-04-05	2017-04-05	2017-04-19
T2545	2545	88668	Monsanto Co	MONN	2017-01-05	2017-01-05	2017-01-19
T2546	2546	88668	Monsanto Co	MONN	2016-04-06	2016-04-06	2016-04-20
T2547	2547	88668	Monsanto Co	MONN	2016-01-06	2016-01-06	2016-01-20
T2548	2548	88668	Monsanto Co	MONN	2015-01-07	2015-01-07	2015-01-21
T2549	2549	88668	Monsanto Co	MONN	2015-10-07	2015-10-07	2015-10-21
T2550	2550	88668	Monsanto Co	MONN	2017-06-28	2017-06-28	2017-07-12
T2551	2551	88031	Monster Beverage Corp	HANS	2018-05-08	2018-05-08	2018-05-22
T2552	2552	90386	Mosaic Co	MOSC	2017-08-01	2017-08-01	2017-08-15
T2553	2553	90386	Mosaic Co	MOSC	2016-11-01	2016-11-01	2016-11-15
T2554	2554	90386	Mosaic Co	MOSC	2016-08-02	2016-08-02	2016-08-16
T2555	2555	90386	Mosaic Co	MOSC	2017-05-02	2017-05-02	2017-05-16
T2556	2556	90386	Mosaic Co	MOSC	2015-08-04	2015-08-04	2015-08-18
T2557	2557	90386	Mosaic Co	MOSC	2016-05-04	2016-05-04	2016-05-18
T2558	2558	90386	Mosaic Co	MOSC	2018-08-07	2018-08-07	2018-08-21
T2559	2559	90386	Mosaic Co	MOSC	2017-02-07	2017-02-07	2017-02-21
T2560	2560	90386	Mosaic Co	MOSC	2015-02-11	2015-02-11	2015-02-25
T2561	2561	90386	Mosaic Co	MOSC	2017-10-31	2017-10-31	2017-11-14
T2562	2562	69550	Mylan NV	MYLN	2018-08-08	2018-08-08	2018-08-22
T2563	2563	69550	Mylan NV	MYLN	2016-08-09	2016-08-09	2016-08-23
T2564	2564	69550	Mylan NV	MYLN	2018-05-09	2018-05-09	2018-05-23
T2565	2565	69550	Mylan NV	MYLN	2016-02-10	2016-02-10	2016-02-24
T2566	2566	69550	Mylan NV	MYLN	2017-05-10	2017-05-10	2017-05-24
T2569	2569	90071	NRG Energy Inc	NRGE	2017-05-02	2017-05-02	2017-05-16
T2570	2570	90071	NRG Energy Inc	NRGE	2015-08-04	2015-08-04	2015-08-18
T2571	2571	90071	NRG Energy Inc	NRGE	2016-05-05	2016-05-05	2016-05-19
T2572	2572	90071	NRG Energy Inc	NRGE	2015-05-08	2015-05-08	2015-05-22
T2573	2573	14030	NRG Yield Inc	NYLD	2015-08-04	2015-08-04	2015-08-18
T2587	2587	12084	NXP Semiconductors NV	NXPI	2018-11-01	2018-11-01	2018-11-15
T2588	2588	12084	NXP Semiconductors NV	NXPI	2015-02-05	2015-02-05	2015-02-19
T2589	2589	12084	NXP Semiconductors NV	NXPI	2016-04-26	2016-04-26	2016-05-10
T2590	2590	12084	NXP Semiconductors NV	NXPI	2015-04-30	2015-04-30	2015-05-14
T2592	2592	29102	Nabors Industries Ltd	AEL	2017-10-25	2017-10-25	2017-11-08
T2593	2593	29102	Nabors Industries Ltd	AEL	2016-04-26	2016-04-26	2016-05-10
T2594	2594	29102	Nabors Industries Ltd	AEL	2016-10-26	2016-10-26	2016-11-09
T2597	2597	13962	NanoString Technologies Inc	NSTQ	2015-11-02	2015-11-02	2015-11-16
T2598	2598	13962	NanoString Technologies Inc	NSTQ	2016-08-03	2016-08-03	2016-08-17
T2599	2599	13962	NanoString Technologies Inc	NSTQ	2015-08-04	2015-08-04	2015-08-18
T2600	2600	13962	NanoString Technologies Inc	NSTQ	2018-08-07	2018-08-07	2018-08-21
T2601	2601	13962	NanoString Technologies Inc	NSTQ	2015-02-24	2015-02-24	2015-03-10
T2604	2604	14464	National General Holdings Corp	NGHC	2016-08-02	2016-08-02	2016-08-16
T2605	2605	14464	National General Holdings Corp	NGHC	2016-05-03	2016-05-03	2016-05-17
T2606	2606	14464	National General Holdings Corp	NGHC	2016-11-03	2016-11-03	2016-11-17
T2607	2607	14464	National General Holdings Corp	NGHC	2018-08-07	2018-08-07	2018-08-21
T2608	2608	14464	National General Holdings Corp	NGHC	2017-08-08	2017-08-08	2017-08-22
T2609	2609	14464	National General Holdings Corp	NGHC	2017-05-08	2017-05-08	2017-05-22
T2610	2610	14464	National General Holdings Corp	NGHC	2017-11-09	2017-11-09	2017-11-23
T2611	2611	84032	National Oilwell Varco Inc	NOI	2017-04-27	2017-04-27	2017-05-11
T2612	2612	84032	National Oilwell Varco Inc	NOI	2016-10-27	2016-10-27	2016-11-10
T2613	2613	84032	National Oilwell Varco Inc	NOI	2017-10-27	2017-10-27	2017-11-10
T2614	2614	84032	National Oilwell Varco Inc	NOI	2016-04-28	2016-04-28	2016-05-12
T2616	2616	16971	National Vision Holdings Inc	01UZ	2018-08-14	2018-08-14	2018-08-28
T2617	2617	13299	Nationstar Mortgage Holdings Inc	MSN	2016-05-04	2016-05-04	2016-05-18
T2618	2618	13299	Nationstar Mortgage Holdings Inc	MSN	2016-02-25	2016-02-25	2016-03-10
T2619	2619	13299	Nationstar Mortgage Holdings Inc	MSN	2015-02-26	2015-02-26	2015-03-12
T2620	2620	13299	Nationstar Mortgage Holdings Inc	MSN	2015-07-30	2015-07-30	2015-08-13
T2622	2622	14301	Navigator Holdings Ltd	NVIG	2017-08-08	2017-08-08	2017-08-22
T2637	2637	92497	NetSuite Inc	NK	2016-04-28	2016-04-28	2016-05-12
T2638	2638	92497	NetSuite Inc	NK	2015-01-29	2015-01-29	2015-02-12
T2642	2642	15046	Nevro Corp	NVRO	2017-11-06	2017-11-06	2017-11-20
T2643	2643	15046	Nevro Corp	NVRO	2017-08-07	2017-08-07	2017-08-21
T2644	2644	15046	Nevro Corp	NVRO	2018-05-07	2018-05-07	2018-05-21
T2645	2645	15046	Nevro Corp	NVRO	2016-11-07	2016-11-07	2016-11-21
T2646	2646	15046	Nevro Corp	NVRO	2017-05-08	2017-05-08	2017-05-22
T2647	2647	15046	Nevro Corp	NVRO	2015-11-09	2015-11-09	2015-11-23
T2648	2648	15046	Nevro Corp	NVRO	2015-05-11	2015-05-11	2015-05-25
T2649	2649	15046	Nevro Corp	NVRO	2018-02-22	2018-02-22	2018-03-08
T2650	2650	15046	Nevro Corp	NVRO	2017-02-23	2017-02-23	2017-03-09
T2651	2651	15046	Nevro Corp	NVRO	2016-02-29	2016-02-29	2016-03-14
T2652	2652	91457	New Oriental Education & Technology Group Inc	EDU	2017-01-17	2017-01-17	2017-01-31
T2653	2653	91457	New Oriental Education & Technology Group Inc	EDU	2015-01-20	2015-01-20	2015-02-03
T2654	2654	91457	New Oriental Education & Technology Group Inc	EDU	2016-07-20	2016-07-20	2016-08-03
T2655	2655	91457	New Oriental Education & Technology Group Inc	EDU	2018-01-23	2018-01-23	2018-02-06
T2656	2656	91457	New Oriental Education & Technology Group Inc	EDU	2018-04-24	2018-04-24	2018-05-08
T2657	2657	91457	New Oriental Education & Technology Group Inc	EDU	2018-07-24	2018-07-24	2018-08-07
T2658	2658	15108	New Relic Inc	NEWR	2015-11-05	2015-11-05	2015-11-19
T2659	2659	15108	New Relic Inc	NEWR	2015-08-06	2015-08-06	2015-08-20
T2660	2660	15108	New Relic Inc	NEWR	2018-02-06	2018-02-06	2018-02-20
T2661	2661	15108	New Relic Inc	NEWR	2018-08-07	2018-08-07	2018-08-21
T2662	2662	15108	New Relic Inc	NEWR	2015-05-12	2015-05-12	2015-05-26
T2663	2663	79859	New York Community Bancorp Inc	QCSB	2016-04-20	2016-04-20	2016-05-04
T2664	2664	79859	New York Community Bancorp Inc	QCSB	2015-07-22	2015-07-22	2015-08-05
T2665	2665	79859	New York Community Bancorp Inc	QCSB	2018-10-24	2018-10-24	2018-11-07
T2666	2666	79859	New York Community Bancorp Inc	QCSB	2018-04-25	2018-04-25	2018-05-09
T2667	2667	79859	New York Community Bancorp Inc	QCSB	2017-01-25	2017-01-25	2017-02-08
T2668	2668	79859	New York Community Bancorp Inc	QCSB	2017-10-25	2017-10-25	2017-11-08
T2669	2669	79859	New York Community Bancorp Inc	QCSB	2017-04-26	2017-04-26	2017-05-10
T2670	2670	79859	New York Community Bancorp Inc	QCSB	2017-07-26	2017-07-26	2017-08-09
T2671	2671	79859	New York Community Bancorp Inc	QCSB	2016-10-26	2016-10-26	2016-11-09
T2672	2672	79859	New York Community Bancorp Inc	QCSB	2016-07-27	2016-07-27	2016-08-10
T2673	2673	79859	New York Community Bancorp Inc	QCSB	2015-04-29	2015-04-29	2015-05-13
T2674	2674	79859	New York Community Bancorp Inc	QCSB	2015-01-29	2015-01-29	2015-02-12
T2675	2675	79859	New York Community Bancorp Inc	QCSB	2018-01-31	2018-01-31	2018-02-14
T2685	2685	21207	Newmont Mining Corp	NEM	2017-02-22	2017-02-22	2017-03-08
T2687	2687	82830	Nice Ltd	NICE	2018-11-08	2018-11-08	2018-11-22
T2689	2689	82830	Nice Ltd	NICE	2018-05-10	2018-05-10	2018-05-24
T2690	2690	12542	Nielsen Holdings PLC	NLSN	2016-04-20	2016-04-20	2016-05-04
T2693	2693	12542	Nielsen Holdings PLC	NLSN	2016-07-26	2016-07-26	2016-08-09
T2695	2695	12542	Nielsen Holdings PLC	NLSN	2017-07-27	2017-07-27	2017-08-10
T2702	2702	61815	Noble Energy Inc	NBL	2015-11-02	2015-11-02	2015-11-16
T2704	2704	13959	Noodles & Co	NDLS	2015-11-05	2015-11-05	2015-11-19
T2716	2716	57817	Nordstrom Inc	NOBE	2018-11-15	2018-11-15	2018-11-29
T2722	2722	64311	Norfolk Southern Corp	NSC	2018-01-24	2018-01-24	2018-02-07
T2726	2726	64311	Norfolk Southern Corp	NSC	2017-04-26	2017-04-26	2017-05-10
T2727	2727	64311	Norfolk Southern Corp	NSC	2017-07-26	2017-07-26	2017-08-09
T2729	2729	64311	Norfolk Southern Corp	NSC	2016-07-27	2016-07-27	2016-08-10
T2744	2744	13760	Norwegian Cruise Line Holdings Ltd	NCLH	2017-05-10	2017-05-10	2017-05-24
T2745	2745	13760	Norwegian Cruise Line Holdings Ltd	NCLH	2017-02-22	2017-02-22	2017-03-08
T2746	2746	88960	NuStar Energy LP	UDL	2015-01-30	2015-01-30	2015-02-13
T2747	2747	90188	NuVasive Inc	NVSE	2016-02-11	2016-02-11	2016-02-25
T2748	2748	90188	NuVasive Inc	NVSE	2017-04-25	2017-04-25	2017-05-09
T2749	2749	90188	NuVasive Inc	NVSE	2017-07-27	2017-07-27	2017-08-10
T2750	2750	90188	NuVasive Inc	NVSE	2015-10-27	2015-10-27	2015-11-10
T2751	2751	90188	NuVasive Inc	NVSE	2018-10-30	2018-10-30	2018-11-13
T2752	2752	90188	NuVasive Inc	NVSE	2018-07-31	2018-07-31	2018-08-14
T2759	2759	34817	Nucor Corp	NUE	2018-07-19	2018-07-19	2018-08-02
T2764	2764	34817	Nucor Corp	NUE	2015-04-23	2015-04-23	2015-05-07
T2766	2766	34817	Nucor Corp	NUE	2015-01-27	2015-01-27	2015-02-10
T2767	2767	34817	Nucor Corp	NUE	2018-01-30	2018-01-30	2018-02-13
T2777	2777	88182	ON Semiconductor Corp	ONNN	2015-08-03	2015-08-03	2015-08-17
T2778	2778	88182	ON Semiconductor Corp	ONNN	2017-11-06	2017-11-06	2017-11-20
T2779	2779	88182	ON Semiconductor Corp	ONNN	2017-05-08	2017-05-08	2017-05-22
T2780	2780	88182	ON Semiconductor Corp	ONNN	2017-02-13	2017-02-13	2017-02-27
T2781	2781	88182	ON Semiconductor Corp	ONNN	2015-10-29	2015-10-29	2015-11-12
T2782	2782	88182	ON Semiconductor Corp	ONNN	2018-10-29	2018-10-29	2018-11-12
T2783	2783	88182	ON Semiconductor Corp	ONNN	2018-07-30	2018-07-30	2018-08-13
T2788	2788	13352	Oaktree Capital Group LLC	OAKC	2017-02-07	2017-02-07	2017-02-21
T2789	2789	13352	Oaktree Capital Group LLC	OAKC	2015-02-09	2015-02-09	2015-02-23
T2790	2790	13352	Oaktree Capital Group LLC	OAKC	2016-02-09	2016-02-09	2016-02-23
T2791	2791	13352	Oaktree Capital Group LLC	OAKC	2017-04-27	2017-04-27	2017-05-11
T2792	2792	13352	Oaktree Capital Group LLC	OAKC	2016-04-28	2016-04-28	2016-05-12
T2793	2793	13352	Oaktree Capital Group LLC	OAKC	2016-07-28	2016-07-28	2016-08-11
T2794	2794	13352	Oaktree Capital Group LLC	OAKC	2016-10-28	2016-10-28	2016-11-11
T2795	2795	13352	Oaktree Capital Group LLC	OAKC	2015-04-30	2015-04-30	2015-05-14
T2799	2799	58975	Oceaneering International Inc	OCER	2016-07-22	2016-07-22	2016-08-05
T2800	2800	58975	Oceaneering International Inc	OCER	2015-04-23	2015-04-23	2015-05-07
T2801	2801	58975	Oceaneering International Inc	OCER	2015-07-23	2015-07-23	2015-08-06
T2804	2804	88897	Oil States International Inc	OIS	2017-04-27	2017-04-27	2017-05-11
T2812	2812	13610	Olin Corp	OLN	2018-08-01	2018-08-01	2018-08-15
T2813	2813	13610	Olin Corp	OLN	2018-05-02	2018-05-02	2018-05-16
T2814	2814	13610	Olin Corp	OLN	2018-02-07	2018-02-07	2018-02-21
T2815	2815	13610	Olin Corp	OLN	2018-10-30	2018-10-30	2018-11-13
T2816	2816	30681	Omnicom Group Inc	DOYL	2017-02-07	2017-02-07	2017-02-21
T2817	2817	30681	Omnicom Group Inc	DOYL	2015-02-10	2015-02-10	2015-02-24
T2818	2818	30681	Omnicom Group Inc	DOYL	2018-02-15	2018-02-15	2018-03-01
T2819	2819	30681	Omnicom Group Inc	DOYL	2017-10-17	2017-10-17	2017-10-31
T2820	2820	30681	Omnicom Group Inc	DOYL	2017-04-18	2017-04-18	2017-05-02
T2821	2821	30681	Omnicom Group Inc	DOYL	2016-04-19	2016-04-19	2016-05-03
T2822	2822	30681	Omnicom Group Inc	DOYL	2017-07-20	2017-07-20	2017-08-03
T2823	2823	30681	Omnicom Group Inc	DOYL	2015-10-20	2015-10-20	2015-11-03
T2824	2824	30681	Omnicom Group Inc	DOYL	2015-04-21	2015-04-21	2015-05-05
T2825	2825	15110	On Deck Capital Inc	ONDK	2015-11-02	2015-11-02	2015-11-16
T2826	2826	15110	On Deck Capital Inc	ONDK	2015-08-03	2015-08-03	2015-08-17
T2827	2827	14578	Opower Inc	0033	2016-02-29	2016-02-29	2016-03-14
T2828	2828	10104	Oracle Corp	ORCL	2017-03-15	2017-03-15	2017-03-29
T2829	2829	10104	Oracle Corp	ORCL	2016-09-15	2016-09-15	2016-09-29
T2830	2830	10104	Oracle Corp	ORCL	2017-06-21	2017-06-21	2017-07-05
T2831	2831	90756	Oshkosh Corp	OTRK	2018-11-01	2018-11-01	2018-11-15
T2832	2832	90756	Oshkosh Corp	OTRK	2018-04-26	2018-04-26	2018-05-10
T2833	2833	90756	Oshkosh Corp	OTRK	2018-07-31	2018-07-31	2018-08-14
T2834	2834	60506	PACCAR Inc	PCAR	2015-04-21	2015-04-21	2015-05-05
T2835	2835	60506	PACCAR Inc	PCAR	2018-04-24	2018-04-24	2018-05-08
T2836	2836	60506	PACCAR Inc	PCAR	2018-07-24	2018-07-24	2018-08-07
T2837	2837	60506	PACCAR Inc	PCAR	2015-10-27	2015-10-27	2015-11-10
T2839	2839	60506	PACCAR Inc	PCAR	2016-01-29	2016-01-29	2016-02-12
T2841	2841	16961	PQ Group Holdings Inc	PQG	2018-11-06	2018-11-06	2018-11-20
T2842	2842	13936	PVH Corp	PVH	2017-03-23	2017-03-23	2017-04-06
T2843	2843	13936	PVH Corp	PVH	2017-05-25	2017-05-25	2017-06-08
T2844	2844	17254	PagSeguro Digital Ltd	PAGS	2018-08-30	2018-08-30	2018-09-13
T2845	2845	13511	Palo Alto Networks Inc	PLLO	2018-06-04	2018-06-04	2018-06-18
T2847	2847	13511	Palo Alto Networks Inc	PLLO	2015-09-09	2015-09-09	2015-09-23
T2849	2849	13511	Palo Alto Networks Inc	PLLO	2015-11-23	2015-11-23	2015-12-07
T2851	2851	13511	Palo Alto Networks Inc	PLLO	2015-05-27	2015-05-27	2015-06-10
T2853	2853	13511	Palo Alto Networks Inc	PLLO	2017-05-31	2017-05-31	2017-06-14
T2854	2854	12873	Pandora Media Inc	PPPP	2017-05-08	2017-05-08	2017-05-22
T2855	2855	12873	Pandora Media Inc	PPPP	2017-02-09	2017-02-09	2017-02-23
T2856	2856	12873	Pandora Media Inc	PPPP	2016-07-21	2016-07-21	2016-08-04
T2857	2857	12873	Pandora Media Inc	PPPP	2015-07-23	2015-07-23	2015-08-06
T2858	2858	12873	Pandora Media Inc	PPPP	2016-04-28	2016-04-28	2016-05-12
T2859	2859	76695	Panera Bread Co	ABP1	2016-02-10	2016-02-10	2016-02-24
T2860	2860	76695	Panera Bread Co	ABP1	2016-04-27	2016-04-27	2016-05-11
T2861	2861	76695	Panera Bread Co	ABP1	2016-07-27	2016-07-27	2016-08-10
T2862	2862	76695	Panera Bread Co	ABP1	2015-10-28	2015-10-28	2015-11-11
T2863	2863	76695	Panera Bread Co	ABP1	2015-04-29	2015-04-29	2015-05-13
T2864	2864	76695	Panera Bread Co	ABP1	2015-07-29	2015-07-29	2015-08-12
T2865	2865	41355	Parker-Hannifin Corp	PH	2016-01-26	2016-01-26	2016-02-09
T2867	2867	14634	Parsley Energy Inc	0045	2017-08-03	2017-08-03	2017-08-17
T2868	2868	14634	Parsley Energy Inc	0045	2016-08-04	2016-08-04	2016-08-18
T2870	2870	14634	Parsley Energy Inc	0045	2017-02-24	2017-02-24	2017-03-10
T2871	2871	15327	Party City Holdco Inc	PRTY	2016-08-04	2016-08-04	2016-08-18
T2874	2874	15327	Party City Holdco Inc	PRTY	2016-11-10	2016-11-10	2016-11-24
T2875	2875	15327	Party City Holdco Inc	PRTY	2016-05-12	2016-05-12	2016-05-26
T2876	2876	16159	Patheon NV	PTHN	2017-03-16	2017-03-16	2017-03-30
T2877	2877	14168	Pattern Energy Group Inc	GEPI	2016-05-09	2016-05-09	2016-05-23
T2878	2878	78034	Patterson Companies Inc	PDCO	2018-12-06	2018-12-06	2018-12-20
T2879	2879	78034	Patterson Companies Inc	PDCO	2018-06-21	2018-06-21	2018-07-05
T2880	2880	78034	Patterson Companies Inc	PDCO	2017-11-21	2017-11-21	2017-12-05
T2881	2881	78034	Patterson Companies Inc	PDCO	2018-08-30	2018-08-30	2018-09-13
T2882	2882	15488	PayPal Holdings Inc	PYPLV	2018-10-18	2018-10-18	2018-11-01
T2884	2884	61621	Paychex Inc	PAYX	2017-10-03	2017-10-03	2017-10-17
T2885	2885	61621	Paychex Inc	PAYX	2017-12-21	2017-12-21	2018-01-04
T2887	2887	80563	Penn National Gaming Inc	PENN	2018-02-08	2018-02-08	2018-02-22
T2888	2888	80563	Penn National Gaming Inc	PENN	2015-04-23	2015-04-23	2015-05-07
T2889	2889	80563	Penn National Gaming Inc	PENN	2018-04-26	2018-04-26	2018-05-10
T2890	2890	80563	Penn National Gaming Inc	PENN	2017-10-26	2017-10-26	2017-11-09
T2891	2891	80563	Penn National Gaming Inc	PENN	2017-04-27	2017-04-27	2017-05-11
T2892	2892	80563	Penn National Gaming Inc	PENN	2016-10-27	2016-10-27	2016-11-10
T2893	2893	80563	Penn National Gaming Inc	PENN	2015-01-29	2015-01-29	2015-02-12
T2895	2895	12073	People's United Financial Inc	PBCT	2015-10-15	2015-10-15	2015-10-29
T2897	2897	12073	People's United Financial Inc	PBCT	2017-01-19	2017-01-19	2017-02-02
T2898	2898	12073	People's United Financial Inc	PBCT	2018-07-19	2018-07-19	2018-08-02
T2899	2899	12073	People's United Financial Inc	PBCT	2016-10-20	2016-10-20	2016-11-03
T2904	2904	13856	PepsiCo Inc	PEP	2018-07-10	2018-07-10	2018-07-24
T2905	2905	13856	PepsiCo Inc	PEP	2016-02-11	2016-02-11	2016-02-25
T2906	2906	13856	PepsiCo Inc	PEP	2017-07-11	2017-07-11	2017-07-25
T2908	2908	13856	PepsiCo Inc	PEP	2016-04-18	2016-04-18	2016-05-02
T2912	2912	15724	Performance Food Group Co	00V5	2016-05-04	2016-05-04	2016-05-18
T2913	2913	15724	Performance Food Group Co	00V5	2017-02-08	2017-02-08	2017-02-22
T2916	2916	15724	Performance Food Group Co	00V5	2018-05-09	2018-05-09	2018-05-23
T2917	2917	15724	Performance Food Group Co	00V5	2017-05-10	2017-05-10	2017-05-24
T2918	2918	15724	Performance Food Group Co	00V5	2018-08-15	2018-08-15	2018-08-29
T2919	2919	15724	Performance Food Group Co	00V5	2017-08-16	2017-08-16	2017-08-30
T2920	2920	15724	Performance Food Group Co	00V5	2016-08-17	2016-08-17	2016-08-31
T2921	2921	13559	Performant Financial Corp	PFMT	2015-08-05	2015-08-05	2015-08-19
T2922	2922	13559	Performant Financial Corp	PFMT	2015-05-06	2015-05-06	2015-05-20
T2923	2923	42200	PerkinElmer Inc	EGG	2018-08-01	2018-08-01	2018-08-15
T2924	2924	42200	PerkinElmer Inc	EGG	2017-02-02	2017-02-02	2017-02-16
T2925	2925	42200	PerkinElmer Inc	EGG	2017-11-02	2017-11-02	2017-11-16
T2926	2926	42200	PerkinElmer Inc	EGG	2016-08-04	2016-08-04	2016-08-18
T2927	2927	42200	PerkinElmer Inc	EGG	2017-05-04	2017-05-04	2017-05-18
T2928	2928	42200	PerkinElmer Inc	EGG	2016-11-07	2016-11-07	2016-11-21
T2929	2929	42200	PerkinElmer Inc	EGG	2018-01-25	2018-01-25	2018-02-08
T2930	2930	42200	PerkinElmer Inc	EGG	2018-10-31	2018-10-31	2018-11-14
T2933	2933	77182	Perrigo Company PLC	PRGO	2018-08-09	2018-08-09	2018-08-23
T2935	2935	77182	Perrigo Company PLC	PRGO	2017-08-10	2017-08-10	2017-08-24
T2936	2936	77182	Perrigo Company PLC	PRGO	2016-11-10	2016-11-10	2016-11-24
T2938	2938	21936	Pfizer Inc	PFE	2017-08-01	2017-08-01	2017-08-15
T2939	2939	21936	Pfizer Inc	PFE	2016-11-01	2016-11-01	2016-11-15
T2940	2940	21936	Pfizer Inc	PFE	2016-08-02	2016-08-02	2016-08-16
T2941	2941	21936	Pfizer Inc	PFE	2016-02-02	2016-02-02	2016-02-16
T2942	2942	21936	Pfizer Inc	PFE	2017-05-02	2017-05-02	2017-05-16
T2943	2943	21936	Pfizer Inc	PFE	2016-05-03	2016-05-03	2016-05-17
T2944	2944	21936	Pfizer Inc	PFE	2015-01-27	2015-01-27	2015-02-10
T2945	2945	21936	Pfizer Inc	PFE	2015-07-28	2015-07-28	2015-08-11
T2946	2946	21936	Pfizer Inc	PFE	2018-01-30	2018-01-30	2018-02-13
T2947	2947	21936	Pfizer Inc	PFE	2018-10-30	2018-10-30	2018-11-13
T2948	2948	21936	Pfizer Inc	PFE	2017-01-31	2017-01-31	2017-02-14
T2949	2949	21936	Pfizer Inc	PFE	2017-10-31	2017-10-31	2017-11-14
T2950	2950	14603	Phibro Animal Health Corp	003K	2017-11-07	2017-11-07	2017-11-21
T2951	2951	14603	Phibro Animal Health Corp	003K	2015-02-10	2015-02-10	2015-02-24
T2952	2952	14603	Phibro Animal Health Corp	003K	2016-02-10	2016-02-10	2016-02-24
T2953	2953	14603	Phibro Animal Health Corp	003K	2015-05-12	2015-05-12	2015-05-26
T2954	2954	14603	Phibro Animal Health Corp	003K	2018-08-28	2018-08-28	2018-09-11
T2956	2956	14035	Phillips 66 Partners LP	PSXP	2017-08-01	2017-08-01	2017-08-15
T2957	2957	14035	Phillips 66 Partners LP	PSXP	2018-02-02	2018-02-02	2018-02-16
T2961	2961	51692	Pier 1 Imports Inc	PIR	2016-09-28	2016-09-28	2016-10-12
T2964	2964	13818	Pinnacle Foods Inc	PNNF	2017-07-27	2017-07-27	2017-08-10
T2966	2966	13818	Pinnacle Foods Inc	PNNF	2015-07-30	2015-07-30	2015-08-13
T2969	2969	75241	Pioneer Natural Resources Co	PDP	2016-04-26	2016-04-26	2016-05-10
T2972	2972	89858	Plains All American Pipeline LP	PIPE	2017-02-08	2017-02-08	2017-02-22
T2973	2973	89858	Plains All American Pipeline LP	PIPE	2017-05-09	2017-05-09	2017-05-23
T2974	2974	14406	Platform Specialty Products Corp	PLAH	2018-11-01	2018-11-01	2018-11-15
T2975	2975	14406	Platform Specialty Products Corp	PLAH	2017-11-02	2017-11-02	2017-11-16
T2976	2976	14406	Platform Specialty Products Corp	PLAH	2018-02-27	2018-02-27	2018-03-13
T2977	2977	14406	Platform Specialty Products Corp	PLAH	2017-02-28	2017-02-28	2017-03-14
T2978	2978	16505	Popular Inc	BDEP	2015-10-23	2015-10-23	2015-11-06
T2979	2979	16505	Popular Inc	BDEP	2018-04-24	2018-04-24	2018-05-08
T2980	2980	16505	Popular Inc	BDEP	2017-01-24	2017-01-24	2017-02-07
T2981	2981	16505	Popular Inc	BDEP	2015-07-24	2015-07-24	2015-08-07
T2982	2982	16505	Popular Inc	BDEP	2016-04-25	2016-04-25	2016-05-09
T2983	2983	16505	Popular Inc	BDEP	2016-10-25	2016-10-25	2016-11-08
T2984	2984	16505	Popular Inc	BDEP	2016-01-26	2016-01-26	2016-02-09
T2985	2985	16505	Popular Inc	BDEP	2016-07-26	2016-07-26	2016-08-09
T2986	2986	16505	Popular Inc	BDEP	2017-07-26	2017-07-26	2017-08-09
T2987	2987	16505	Popular Inc	BDEP	2015-04-27	2015-04-27	2015-05-11
T2988	2988	16505	Popular Inc	BDEP	2017-10-31	2017-10-31	2017-11-14
T2989	2989	77768	Praxair Inc	PX1	2017-01-26	2017-01-26	2017-02-09
T2990	2990	77768	Praxair Inc	PX1	2018-07-26	2018-07-26	2018-08-09
T2991	2991	77768	Praxair Inc	PX1	2017-04-27	2017-04-27	2017-05-11
T2992	2992	77768	Praxair Inc	PX1	2017-07-27	2017-07-27	2017-08-10
T2993	2993	77768	Praxair Inc	PX1	2016-10-27	2016-10-27	2016-11-10
T2994	2994	77768	Praxair Inc	PX1	2015-01-28	2015-01-28	2015-02-11
T2995	2995	77768	Praxair Inc	PX1	2016-07-28	2016-07-28	2016-08-11
T2996	2996	77768	Praxair Inc	PX1	2016-01-29	2016-01-29	2016-02-12
T2997	2997	77768	Praxair Inc	PX1	2015-10-29	2015-10-29	2015-11-12
T3008	3008	18163	Procter & Gamble Co	PG	2015-01-27	2015-01-27	2015-02-10
T3012	3012	85592	Prologis Inc	AMBP	2015-07-21	2015-07-21	2015-08-04
T3013	3013	13377	Proofpoint Inc	PFPT	2016-10-20	2016-10-20	2016-11-03
T3014	3014	13377	Proofpoint Inc	PFPT	2016-04-21	2016-04-21	2016-05-05
T3015	3015	13377	Proofpoint Inc	PFPT	2017-01-26	2017-01-26	2017-02-09
